Datetime_utc_end	WD_BJE	WS_BJE	RH_BJE	P_BJE	PREC_BJE	T_BJE
16/10/2022 20:00:00	121	2.7	71	951.9	0	13.5
16/10/2022 21:00:00	112	2.6	73	952.5	0	12.7
16/10/2022 22:00:00	118	2.4	77	952.9	0	11.3
16/10/2022 23:00:00	103	3.3	79	953.3	0	10.6
17/10/2022 00:00:00	103	3.4	78	953.6	0	10.7
17/10/2022 01:00:00	112	3.4	80	953.9	0	9.8
17/10/2022 02:00:00	107	3.3	81	954.3	0	9.4
17/10/2022 03:00:00	124	3	84	954.1	0	8.9
17/10/2022 04:00:00	122	2.6	85	954.2	0	8.2
17/10/2022 05:00:00	120	3.2	86	954.4	0	7.8
17/10/2022 06:00:00	124	3.1	87	954.7	0	7.5
17/10/2022 07:00:00	117	2	87	955.2	0	7.7
17/10/2022 08:00:00	126	1.9	73	955.6	0	11
17/10/2022 09:00:00	156	0.9	63	955.8	0	14.6
17/10/2022 10:00:00	241	1	56	955.6	0	16.8
17/10/2022 11:00:00	244	1.2	50	955.3	0	18.9
17/10/2022 12:00:00	245	1.3	48	954.8	0	20.5
17/10/2022 13:00:00	263	1.3	48	954.4	0	21
17/10/2022 14:00:00	278	1.3	42	954	0	23.2
17/10/2022 15:00:00	281	1.4	42	953.9	0	22.5
17/10/2022 16:00:00	317	1.6	43	954.1	0	22.4
17/10/2022 17:00:00	117	1.1	54	954.4	0	17.9
17/10/2022 18:00:00	123	1.8	65	954.9	0	15.3
17/10/2022 19:00:00	111	1.9	64	955.4	0	14.1
17/10/2022 20:00:00	123	2.8	62	955.6	0	13.8
17/10/2022 21:00:00	114	3.6	66	955.8	0	12.7
17/10/2022 22:00:00	114	4.2	70	955.7	0	11.4
17/10/2022 23:00:00	102	3.9	71	955.7	0	10.8
18/10/2022 00:00:00	111	3.3	76	955.6	0	9.6
18/10/2022 01:00:00	108	3.1	77	955.5	0	9
18/10/2022 02:00:00	105	3.1	79	955	0	8.4
18/10/2022 03:00:00	105	3.5	79	954.5	0	8
18/10/2022 04:00:00	121	3.5	80	954.6	0	7.2
18/10/2022 05:00:00	124	3.1	80	954.6	0	6.9
18/10/2022 06:00:00	118	3	81	954.5	0	6.2
18/10/2022 07:00:00	125	3.4	80	954.7	0	6.5
18/10/2022 08:00:00	127	3.1	69	954.6	0	9.8
18/10/2022 09:00:00	156	1.1	60	954.3	0	13.9
18/10/2022 10:00:00	225	1.1	54	953.7	0	15.7
18/10/2022 11:00:00	241	1.1	47	953	0	18.1
18/10/2022 12:00:00	254	1.1	43	952.1	0	20.2
18/10/2022 13:00:00	259	1.2	42	951.1	0	20.8
18/10/2022 14:00:00	258	1.3	36	950.3	0	23.1
18/10/2022 15:00:00	265	1.1	37	950	0	22.4
18/10/2022 16:00:00	300	1.1	32	949.7	0	22.4
18/10/2022 17:00:00	139	1	48	949.5	0	17
18/10/2022 18:00:00	127	1.3	58	950.1	0	14.4
18/10/2022 19:00:00	106	1.3	60	950.3	0	12.7
18/10/2022 20:00:00	104	2.3	63	950.4	0	11.3
18/10/2022 21:00:00	109	2	67	950.3	0	10.1
18/10/2022 22:00:00	107	2.3	69	950.2	0	9.3
18/10/2022 23:00:00	113	2.8	71	949.8	0	8.8
19/10/2022 00:00:00	113	2.3	73	949.7	0	8.3
19/10/2022 01:00:00	124	2	78	949.7	0	7.2
19/10/2022 02:00:00	106	1.8	81	949.7	0	6.5
19/10/2022 03:00:00	112	1.9	82	949.6	0	6.1
19/10/2022 04:00:00	115	1.9	83	949.5	0	5.5
19/10/2022 05:00:00	111	2.3	82	949.6	0	5.5
19/10/2022 06:00:00	123	1.7	84	949.7	0	4.8
19/10/2022 07:00:00	131	1.2	84	949.9	0	5.2
19/10/2022 08:00:00	124	1.6	68	950.2	0	8.7
19/10/2022 09:00:00	124	0.9	58	949.9	0	12.4
19/10/2022 10:00:00	211	0.9	53	949.7	0	14.6
19/10/2022 11:00:00	215	0.9	50	949.4	0	17.1
19/10/2022 12:00:00	222	1	48	948.8	0	18
19/10/2022 13:00:00	242	1.1	51	948.2	0	18.5
19/10/2022 14:00:00	249	1.5	48	947.6	0	20.7
19/10/2022 15:00:00	281	2	49	947.3	0	20.1
19/10/2022 16:00:00	14	1.7	47	947.4	0	19.5
19/10/2022 17:00:00	281	1.3	56	947.8	0	16.6
19/10/2022 18:00:00	65	0.9	65	948.8	0	14.2
19/10/2022 19:00:00	112	1.2	72	949.3	0	13.1
19/10/2022 20:00:00	129	0.6	73	949.4	0	12.7
19/10/2022 21:00:00	98	1.2	75	949.6	0	12.6
19/10/2022 22:00:00	88	0.8	75	949.7	0	12.5
19/10/2022 23:00:00	130	0.7	79	949.9	0	11.7
20/10/2022 00:00:00	122	1.6	79	949.8	0	11
20/10/2022 01:00:00	134	0.9	82	950.2	0	9.4
20/10/2022 02:00:00	164	0.7	83	950.2	0	8.9
20/10/2022 03:00:00	117	0.6	84	950.3	0	8.5
20/10/2022 04:00:00	116	0.9	87	950.4	0	7.8
20/10/2022 05:00:00	108	1.7	85	950.7	0	8
20/10/2022 06:00:00	122	1.2	85	950.7	0	8
20/10/2022 07:00:00	108	1.6	88	951.3	0	7.6
20/10/2022 08:00:00	126	1.2	72	951.5	0	10.8
20/10/2022 09:00:00	89	0.9	61	951.2	0	14
20/10/2022 10:00:00	243	1	52	951.1	0	15.8
20/10/2022 11:00:00	267	1.2	47	950.6	0	16.7
20/10/2022 12:00:00	294	1.5	45	949.9	0	18
20/10/2022 13:00:00	293	1.8	44	949.2	0	17.7
20/10/2022 14:00:00	296	1.9	41	948.8	0	18.9
20/10/2022 15:00:00	284	1.8	44	948.6	0	18
20/10/2022 16:00:00	302	1.6	43	948.3	0	18
20/10/2022 17:00:00	339	1.3	53	948.5	0	14.6
20/10/2022 18:00:00	130	1.8	64	949	0	11.4
20/10/2022 19:00:00	116	1.8	70	949.2	0	10.1
20/10/2022 20:00:00	115	2.7	68	949.5	0	10.1
20/10/2022 21:00:00	113	4.2	73	949.9	0	8.5
20/10/2022 22:00:00	102	4	75	949.8	0	7.5
20/10/2022 23:00:00	101	4.8	77	949.8	0	6.8
21/10/2022 00:00:00	105	4.1	78	949.9	0	6.1
21/10/2022 01:00:00	106	4.1	80	949.7	0	5.4
21/10/2022 02:00:00	100	5	79	949.6	0	5.1
21/10/2022 03:00:00	106	5	80	949	0	4.3
21/10/2022 04:00:00	100	4.5	80	949	0	4
21/10/2022 05:00:00	116	3.9	81	949.3	0	3.1
21/10/2022 06:00:00	109	3.8	81	949.1	0	2.9
21/10/2022 07:00:00	112	4	76	949	0	4.1
21/10/2022 08:00:00	114	3.2	66	948.9	0	6.7
21/10/2022 09:00:00	178	1.1	60	948.9	0	10
21/10/2022 10:00:00	240	1.1	52	948.8	0	12.6
21/10/2022 11:00:00	242	1.1	43	948.3	0	15.3
21/10/2022 12:00:00	249	1	41	948	0	16.9
21/10/2022 13:00:00	239	0.8	41	947.4	0	17.5
21/10/2022 14:00:00	238	0.7	42	947	0	17.5
21/10/2022 15:00:00	261	0.3	45	947.3	0	17.2
21/10/2022 16:00:00	210	0.4	49	947.4	0	16.2
21/10/2022 17:00:00	140	0.5	59	947.6	0	14.7
21/10/2022 18:00:00	71	0.9	61	948.1	0	13.2
21/10/2022 19:00:00	116	0.9	61	948.1	0	11.8
21/10/2022 20:00:00	103	1.2	60	948.2	0	11.3
21/10/2022 21:00:00	117	2.7	61	948.3	0	11.4
21/10/2022 22:00:00	112	3.1	65	948.3	0	10.6
21/10/2022 23:00:00	114	2.5	67	948.4	0	10
22/10/2022 00:00:00	104	2.6	65	948.2	0	10.3
22/10/2022 01:00:00	113	2	67	948.1	0	10.2
22/10/2022 02:00:00	120	1.4	68	947.9	0	10
22/10/2022 03:00:00	121	1.7	67	947.6	0	10.2
22/10/2022 04:00:00	105	1.9	60	946.6	0	11.4
22/10/2022 05:00:00	111	2.7	56	946.7	0	12.2
22/10/2022 06:00:00	94	1.5	66	946.8	0	10.5
22/10/2022 07:00:00	119	1.4	61	946.8	0	11.1
22/10/2022 08:00:00	121	1.7	56	947	0	13.6
22/10/2022 09:00:00	178	0.7	45	946.9	0	17.1
22/10/2022 10:00:00	259	1.2	36	946.9	0	18.7
22/10/2022 11:00:00	258	1	36	947	0	19.9
22/10/2022 12:00:00	267	1.4	29	947.1	0	23.4
22/10/2022 13:00:00	276	1.3	20	946.7	0	23.5
22/10/2022 14:00:00	280	1.9		946.4	0	25
22/10/2022 15:00:00	301	1.9	19	946.6	0	22.1
22/10/2022 16:00:00	307	1.4	27	946.6	0	19.6
22/10/2022 17:00:00	112	1	35	946.6	0	17.6
22/10/2022 18:00:00	337	1.3	31	947	0	17.8
22/10/2022 19:00:00	307	1.9	30	947.4	0	17.8
22/10/2022 20:00:00	20	1.6	39	947.6	0	15.7
22/10/2022 21:00:00	66	1.1	44	948	0	14.7
22/10/2022 22:00:00	38	1.5	43	948.8	0	15
22/10/2022 23:00:00	84	1.1	47	949.4	0	14.9
23/10/2022 00:00:00	118	0.6	50	949.7	0	14.8
23/10/2022 01:00:00	16	0.4	58	949.7	0	14.5
23/10/2022 02:00:00	113	0.9	69	949.7	0	12.6
23/10/2022 03:00:00	100	1	66	949.7	0	12.1
23/10/2022 04:00:00	124	0.8	74	949.8	0	10.8
23/10/2022 05:00:00	95	1	74	950	0	10.7
23/10/2022 06:00:00	124	1.7	74	950.1	0	10.8
23/10/2022 07:00:00	119	2.3	74	950.3	0	11.1
23/10/2022 08:00:00	120	3.1	65	950.8	0	13.2
23/10/2022 09:00:00	135	2.1	56	950.9	0	16
23/10/2022 10:00:00	190	0.7	49	950.7	0	18.3
23/10/2022 11:00:00	205	0.7	45	950.4	0	20.8
23/10/2022 12:00:00	213	0.9	42	949.8	0	23.3
23/10/2022 13:00:00	228	0.7	41	949.1	0	23.4
23/10/2022 14:00:00	291	1	39	948.6	0	24.4
23/10/2022 15:00:00	280	1.1	41	948.2	0	23.9
23/10/2022 16:00:00	283	0.9	43	948.2	0	23.2
23/10/2022 17:00:00	78	0.7	54	948.2	0	20
23/10/2022 18:00:00	115	0.9	64	948.7	0	17.3
23/10/2022 19:00:00	121	0.9	69	949	0	15.7
23/10/2022 20:00:00	119	1.3	72	949.1	0	14.8
23/10/2022 21:00:00	126	1.3	74	949	0	13.9
23/10/2022 22:00:00	120	0.9	76	949.1	0	13.1
23/10/2022 23:00:00	118	1	77	949.2	0	12.6
24/10/2022 00:00:00	130	0.9	78	949.3	0	11.9
24/10/2022 01:00:00	122	0.9	78	949.1	0	11.8
24/10/2022 02:00:00	127	1.1	79	949	0	11.1
24/10/2022 03:00:00	132	1	82	949	0	10.5
24/10/2022 04:00:00	128	1.3	83	948.8	0	10.1
24/10/2022 05:00:00	134	1.2	83	948.9	0	9.8
24/10/2022 06:00:00	131	1.3	85	948.7	0	9.4
24/10/2022 07:00:00	119	3	79	948.6	0	10.5
24/10/2022 08:00:00	129	2.7	68	948.9	0	13.4
24/10/2022 09:00:00	125	1.3	56	948.7	0	17.1
24/10/2022 10:00:00	217	0.8	50	948.5	0	19.6
24/10/2022 11:00:00	244	0.9	45	948.2	0	21.2
24/10/2022 12:00:00	187	0.8	38	947.4	0	24.6
24/10/2022 13:00:00	231	1	31	946.6	0	26.3
24/10/2022 14:00:00	290	1.4	29	946	0	27.5
24/10/2022 15:00:00	252	1.4	30	945.8	0	26.4
24/10/2022 16:00:00	271	1.5	32	946	0	24.2
24/10/2022 17:00:00	247	0.7	41	946	0	21.6
24/10/2022 18:00:00	100	0.8	41	946.4	0	19.9
24/10/2022 19:00:00	151	1	45	946.7	0	18.4
24/10/2022 20:00:00	205	1.2	50	946.6	0	17.1
24/10/2022 21:00:00	195	0.9	55	946.8	0	15.5
24/10/2022 22:00:00	106	1	59	947.1	0	14
24/10/2022 23:00:00	105	1.2	61	946.9	0	13.1
25/10/2022 00:00:00	115	1.3	63	947	0	12.2
25/10/2022 01:00:00	124	1.5	65	947.3	0	11.5
25/10/2022 02:00:00	118	1.4	67	947.1	0	10.8
25/10/2022 03:00:00	123	1.4	69	946.9	0	10.1
25/10/2022 04:00:00	117	3.1	66	947	0	10.4
25/10/2022 05:00:00	110	3.1	64	946.7	0	10.6
25/10/2022 06:00:00	122	4	65	947	0	10
25/10/2022 07:00:00	124	1.8	66	947.2	0	10.3
25/10/2022 08:00:00	125	3.3	54	947	0	13.5
25/10/2022 09:00:00	127	2.2	57	947.2	0	13.5
25/10/2022 10:00:00	187	0.5	60	947.3	0	13.8
25/10/2022 11:00:00	189	0.5	61	947.1	0	14.7
25/10/2022 12:00:00	210	0.5	55	946.9	0	16.8
25/10/2022 13:00:00	121	0.6	53	946.4	0	17.6
25/10/2022 14:00:00	79	0.6	50	946.3	0	18.8
25/10/2022 15:00:00	114	0.8	41	946	0	20.3
25/10/2022 16:00:00	132	0.5	40	945.6	0	20.9
25/10/2022 17:00:00	112	0.7	51	945.7	0	17.6
25/10/2022 18:00:00	116	0.9	55	946.4	0	15.3
25/10/2022 19:00:00	92	2.2	58	946.8	0	15.3
25/10/2022 20:00:00	114	2.3	69	947.3	0	13.8
25/10/2022 21:00:00	106	2.2	73	947.7	0	13.3
25/10/2022 22:00:00	138	1.6	77	948.1	0	12
25/10/2022 23:00:00	93	1.7	81	948.2	0	11.4
26/10/2022 00:00:00	120	1.9	84	948.3	0	10.8
26/10/2022 01:00:00	115	1.3	87	948.5	0	9.6
26/10/2022 02:00:00	113	1.7	90	948.4	0	9.2
26/10/2022 03:00:00	117	1.7	91	948.2	0	8.6
26/10/2022 04:00:00	121	3.2	90	948.1	0	9.2
26/10/2022 05:00:00	125	3.2	89	948.2	0	8.2
26/10/2022 06:00:00	124	2.2	91	948.6	0	7.6
26/10/2022 07:00:00	126	2.2	93	948.8	0	8
26/10/2022 08:00:00	128	2.1	78	949.3	0	10.6
26/10/2022 09:00:00	132	1.3	68	948.9	0	13.9
26/10/2022 10:00:00	226	1.1	60	949	0	15.8
26/10/2022 11:00:00	232	1.1	56	948.8	0	17.7
26/10/2022 12:00:00	256	1.2	53	948.3	0	19.3
26/10/2022 13:00:00	260	1	50	947.9	0	20.3
26/10/2022 14:00:00	251	1.2	44	947.7	0	22.5
26/10/2022 15:00:00	255	1.5	44	947.8	0	21.8
26/10/2022 16:00:00	264	1.4	41	947.9	0	21.8
26/10/2022 17:00:00	86	0.7	52	948.4	0	18.2
26/10/2022 18:00:00	118	1.1	63	949.1	0	15.4
26/10/2022 19:00:00	113	2.1	69	950	0	14.5
26/10/2022 20:00:00	106	2.3	74	950.6	0	13.3
26/10/2022 21:00:00	96	2.7	77	951.2	0	12.9
26/10/2022 22:00:00	101	3.2	79	951.7	0	12.4
26/10/2022 23:00:00	110	2.7	81	951.9	0	11.3
27/10/2022 00:00:00	109	2.6	84	952.2	0	10.6
27/10/2022 01:00:00	108	2.7	86	952.4	0	10.3
27/10/2022 02:00:00	114	2.7	87	952.6	0	9.8
27/10/2022 03:00:00	114	2.6	89	952.8	0	9.2
27/10/2022 04:00:00	130	2.5	90	953.2	0	8.4
27/10/2022 05:00:00	127	2.2	90	953.2	0	7.9
27/10/2022 06:00:00	130	1.9	91	953.6	0	8
27/10/2022 07:00:00	124	1.9	92	954	0	7.6
27/10/2022 08:00:00	114	1.8	79	954.8	0	10.2
27/10/2022 09:00:00	133	0.8	66	954.9	0	14
27/10/2022 10:00:00	228	1	63	954.8	0	15.7
27/10/2022 11:00:00	261	1.2	58	954.6	0	17.4
27/10/2022 12:00:00	254	1.2	55	954.1	0	19.3
27/10/2022 13:00:00	248	1.2	55	953.7	0	19.2
27/10/2022 14:00:00	275	1.3	51	953.2	0	21.4
27/10/2022 15:00:00	287	2	51	953	0	20.5
27/10/2022 16:00:00	289	1.2	49	953.1	0	20.8
27/10/2022 17:00:00	118	0.9	61	953.4	0	17.5
27/10/2022 18:00:00	119	2.2	68	953.7	0	15.2
27/10/2022 19:00:00	104	2.2	71	954.2	0	14.3
27/10/2022 20:00:00	115	2.4	73	954.5	0	13.8
27/10/2022 21:00:00	107	3	74	954.7	0	13.5
27/10/2022 22:00:00	113	2.9	77	955	0	12.1
27/10/2022 23:00:00	97	2.8	78	955	0	11.2
28/10/2022 00:00:00	103	3.4	80	955.2	0	10.6
28/10/2022 01:00:00	120	3	81	955.3	0	9.8
28/10/2022 02:00:00	108	3	83	955.3	0	8.9
28/10/2022 03:00:00	106	3.7	84	955.1	0	8.9
28/10/2022 04:00:00	117	2.8	85	955.1	0	8.3
28/10/2022 05:00:00	119	2.3	88	955.1	0	7.5
28/10/2022 06:00:00	123	2.9	87	955	0	7.5
28/10/2022 07:00:00	129	3	86	955.2	0	7.3
28/10/2022 08:00:00	130	3	74	955.4	0	10.1
28/10/2022 09:00:00	135	1	65	955.4	0	13.5
28/10/2022 10:00:00	239	1.2	61	955.1	0	14.9
28/10/2022 11:00:00	254	0.9	54	954.7	0	17
28/10/2022 12:00:00	246	1.2	49	954.1	0	19.3
28/10/2022 13:00:00	254	1.3	51	953.4	0	19.1
28/10/2022 14:00:00	253	1.3	42	952.8	0	21.5
28/10/2022 15:00:00	290	1.2	45	952.8	0	20.4
28/10/2022 16:00:00	293	1.2	44	952.9	0	20.4
28/10/2022 17:00:00	132	1	57	953.2	0	16.3
28/10/2022 18:00:00	123	1.7	67	953.6	0	13.9
28/10/2022 19:00:00	125	1.7	71	953.8	0	12.9
28/10/2022 20:00:00	112	3.1	69	953.9	0	13
28/10/2022 21:00:00	119	2.8	72	954.2	0	11.9
28/10/2022 22:00:00	113	2.1	76	954.5	0	11
28/10/2022 23:00:00	107	3.5	79	954.6	0	10.2
29/10/2022 00:00:00	111	4.3	81	954.2	0	9.8
29/10/2022 01:00:00	106	3.9	81	954	0	9.2
29/10/2022 02:00:00	113	3.6	85	954	0	8.2
29/10/2022 03:00:00	120	2.9	86	953.7	0	7.4
29/10/2022 04:00:00	118	2.8	87	953.6	0	7.1
29/10/2022 05:00:00	117	3.1	88	953.7	0	6.5
29/10/2022 06:00:00	125	2.5	89	953.9	0	5.8
29/10/2022 07:00:00	122	2.2	90	954.1	0	5.8
29/10/2022 08:00:00	126	2.2	74	954.3	0	9
29/10/2022 09:00:00	127	1.2	62	954.2	0	12.6
29/10/2022 10:00:00	229	0.9	58	953.8	0	14.8
29/10/2022 11:00:00	243	1.1	54	953.3	0	16.1
29/10/2022 12:00:00	261	1	49	952.2	0	18.2
29/10/2022 13:00:00	266	1.1	46	951.4	0	18.9
29/10/2022 14:00:00	277	1.4	43	951	0	20.9
29/10/2022 15:00:00	288	1.3	42	950.7	0	19.5
29/10/2022 16:00:00	306	1.5	43	950.7	0	19.5
29/10/2022 17:00:00	135	0.9	57	951.2	0	15.7
29/10/2022 18:00:00	125	1.4	65	951.2	0	13.4
29/10/2022 19:00:00	110	1.9	67	951.6	0	12.7
29/10/2022 20:00:00	113	2.5	68	951.7	0	12.2
29/10/2022 21:00:00	104	3.1	70	951.9	0	11.5
29/10/2022 22:00:00	109	3.5	72	951.8	0	10.7
29/10/2022 23:00:00	105	3.5	73	952	0	9.9
30/10/2022 00:00:00	114	3	76	951.8	0	8.7
30/10/2022 01:00:00	110	4.3	73	951.6	0	8.8
30/10/2022 02:00:00	112	3.4	74	951.3	0	8.4
30/10/2022 03:00:00	127	2.2	80	951.4	0	6.7
30/10/2022 04:00:00	118	2.9	80	951.3	0	6.5
30/10/2022 05:00:00	121	2.7	81	951.2	0	6.1
30/10/2022 06:00:00	120	2.3	81	951.1	0	5.8
30/10/2022 07:00:00	120	3	80	951.2	0	5.9
30/10/2022 08:00:00	116	2.3	69	951.4	0	9
30/10/2022 09:00:00	120	1.1	58	951.2	0	12
30/10/2022 10:00:00	212	0.9	52	950.8	0	15.3
30/10/2022 11:00:00	255	1.1	48	950.4	0	17.1
30/10/2022 12:00:00	249	1.1	43	949.7	0	19.5
30/10/2022 13:00:00	253	1.1	44	949.2	0	19.5
30/10/2022 14:00:00	255	1	39	948.8	0	21.8
30/10/2022 15:00:00	266	0.8	39	948.6	0	20.9
30/10/2022 16:00:00	196	0.5	39	948.6	0	20.5
30/10/2022 17:00:00	116	0.8	53	948.8	0	16.7
30/10/2022 18:00:00	106	0.9	61	949.3	0	14.8
30/10/2022 19:00:00	107	1.4	61	949.7	0	14.2
30/10/2022 20:00:00	122	1.3	67	950	0	12.4
30/10/2022 21:00:00	106	1.8	69	950	0	11.6
30/10/2022 22:00:00	109	2.7	67	950.2	0	11.4
30/10/2022 23:00:00	108	2	71	950.2	0	10.4
31/10/2022 00:00:00	105	2.2	74	950.2	0	9.6
31/10/2022 01:00:00	106	3.1	72	950.1	0	9.8
31/10/2022 02:00:00	118	3	74	950.2	0	8.9
31/10/2022 03:00:00	133	2.9	76	950.1	0	8.3
31/10/2022 04:00:00	125	3	78	950.2	0	8
31/10/2022 05:00:00	125	3.5	78	950.4	0	7.7
31/10/2022 06:00:00	129	2.8	80	950.5	0	6.9
31/10/2022 07:00:00	124	2.8	81	950.9	0	7
31/10/2022 08:00:00	124	2.5	70	951.1	0	9.9
31/10/2022 09:00:00	140	1.1	60	951.1	0	13.4
31/10/2022 10:00:00	210	0.9	54	950.9	0	15.9
31/10/2022 11:00:00	229	0.9	45	950.5	0	18.3
31/10/2022 12:00:00	257	1	42	949.9	0	20.1
31/10/2022 13:00:00	259	0.9	38	949.4	0	20.7
31/10/2022 14:00:00	234	1	34	948.9	0	23.4
31/10/2022 15:00:00	218	0.9	35	948.8	0	22.4
31/10/2022 16:00:00	158	0.8	37	948.7	0	21.3
31/10/2022 17:00:00	122	0.9	49	949	0	17.7
31/10/2022 18:00:00	115	1.3	55	949.5	0	15.7
31/10/2022 19:00:00	114	2.1	56	949.9	0	14.9
31/10/2022 20:00:00	111	2.7	61	950.1	0	13.5
31/10/2022 21:00:00	108	3.5	62	950.2	0	13.2
31/10/2022 22:00:00	104	4.8	62	950.5	0	12.9
31/10/2022 23:00:00	104	4.1	63	950.5	0	12.3
01/11/2022 00:00:00	120	3.8	67	950.6	0	11.3
01/11/2022 01:00:00	110	3.7	68	950.4	0	10.8
01/11/2022 02:00:00	124	3.8	70	950.2	0	10.2
01/11/2022 03:00:00	132	3.2	72	950.2	0	9.5
01/11/2022 04:00:00	121	3.2	75	950.2	0	8.8
01/11/2022 05:00:00	120	2.7	76	950.3	0	8.2
01/11/2022 06:00:00	105	2	80	950.4	0	7.4
01/11/2022 07:00:00	125	1.8	80	950.7	0	7.2
01/11/2022 08:00:00	116	2	69	950.9	0	10.5
01/11/2022 09:00:00	147	1.1	58	950.7	0	13.9
01/11/2022 10:00:00	221	0.8	49	950.2	0	16.9
01/11/2022 11:00:00	240	0.9	43	949.9	0	19
01/11/2022 12:00:00	227	1	38	949.2	0	21.1
01/11/2022 13:00:00	236	1	37	948.6	0	21.9
01/11/2022 14:00:00	239	0.7	35	948.2	0	
01/11/2022 15:00:00	158	0.8	33	948	0	23.4
01/11/2022 16:00:00	131	0.7	34	948.1	0	22
01/11/2022 17:00:00	107	0.9	46	948.3	0	18.6
01/11/2022 18:00:00	109	1.1	47	948.8	0	16.5
01/11/2022 19:00:00	116	1.7	51	949.3	0	14.9
01/11/2022 20:00:00	107	2	56	949.5	0	13.6
01/11/2022 21:00:00	114	2.3	59	949.7	0	12.6
01/11/2022 22:00:00	110	2.5	61	949.8	0	11.7
01/11/2022 23:00:00	114	2.4	64	949.8	0	10.7
02/11/2022 00:00:00	124	2.3	67	949.8	0	9.8
02/11/2022 01:00:00	123	2.5	67	949.6	0	9.5
02/11/2022 02:00:00	122	2.5	67	949.6	0	9
02/11/2022 03:00:00	119	2.2	69	949.3	0	8.8
02/11/2022 04:00:00	114	3.2	67	949.4	0	8.7
02/11/2022 05:00:00	125	3.5	70	949.6	0	8.1
02/11/2022 06:00:00	127	2.8	71	949.6	0	7.7
02/11/2022 07:00:00	130	3	72	950	0	7.7
02/11/2022 08:00:00	124	2.7	59	950.1	0	11.3
02/11/2022 09:00:00	137	1.1	58	950.2	0	12.9
02/11/2022 10:00:00	217	0.7	56	949.8	0	13.6
02/11/2022 11:00:00	240	0.7	54	949.6	0	14.5
02/11/2022 12:00:00	276	0.9	46	949.1	0	16.7
02/11/2022 13:00:00	252	1	44	948.5	0	18.1
02/11/2022 14:00:00	254	0.9	36	947.8	0	20.5
02/11/2022 15:00:00	239	0.7	39	947.6	0	19.3
02/11/2022 16:00:00	218	0.6	41	947.7	0	18.5
02/11/2022 17:00:00	111	0.7	55	948.1	0	15.3
02/11/2022 18:00:00	117	1.4	57	948.6	0	13.8
02/11/2022 19:00:00	118	1.9	57	949.2	0	13.1
02/11/2022 20:00:00	126	1.9	59	949.6	0	11.9
02/11/2022 21:00:00	100	1.6	60	950	0	11.4
02/11/2022 22:00:00	107	2.2	63	950.3	0	10.3
02/11/2022 23:00:00	123	1.7	67	950.2	0	9.4
03/11/2022 00:00:00	114	1.5	72	950.2	0	8.2
03/11/2022 01:00:00	109	2.1	75	950.1	0	7.5
03/11/2022 02:00:00	110	2.3	75	949.9	0	7.4
03/11/2022 03:00:00	109	3.7	75	949.6	0	7.2
03/11/2022 04:00:00	112	2.2	76	949.3	0	7
03/11/2022 05:00:00	118	2.4	80	949.3	0	5.9
03/11/2022 06:00:00	110	2.3	81	949.3	0	5.7
03/11/2022 07:00:00	108	2	81	949.4	0	5.9
03/11/2022 08:00:00	128	2.1	71	949.3	0	8.5
03/11/2022 09:00:00						
03/11/2022 10:00:00	214	1	52	948	0	14.3
03/11/2022 11:00:00	262	1	47	947.2	0	15.5
03/11/2022 12:00:00	252	0.9	43	946.3	0	17.7
03/11/2022 13:00:00	249	1	41	945.4	0	18.9
03/11/2022 14:00:00	272	1	43	944.6	0	18.4
03/11/2022 15:00:00	207	0.6	43	944	0	18.6
03/11/2022 16:00:00	260	0.6	45	943.9	0	17.7
03/11/2022 17:00:00	136	0.9	53	943.8	0	15.9
03/11/2022 18:00:00	102	0.9	60	943.6	0	13.9
03/11/2022 19:00:00	108	1.5	62	943.7	0	12.6
03/11/2022 20:00:00	107	1.3	63	943.3	0	12
03/11/2022 21:00:00	115	1.3	67	943	0	10.7
03/11/2022 22:00:00	109	1.5	66	942.8	0	10.5
03/11/2022 23:00:00	132	1.1	71	942.3	0	9.1
04/11/2022 00:00:00	121	1.1	74	942	0	8.3
04/11/2022 01:00:00	119	1.1	77	941.5	0	7.6
04/11/2022 02:00:00	122	1.3	77	940.9	0	7.6
04/11/2022 03:00:00	84	1.4	74	940.1	0	8.2
04/11/2022 04:00:00	83	1.6	67	939.1	0	10.5
04/11/2022 05:00:00	38	1.3	67	939	0	10.7
04/11/2022 06:00:00	32	1.1	69	938.5	0	10.8
04/11/2022 07:00:00	208	1.8	60	938.6	0	13.8
04/11/2022 08:00:00	227	1.9	58	938.9	0	14.2
04/11/2022 09:00:00	233	1.6	56	938.1	0	15
04/11/2022 10:00:00	169	2.5	51	937.9	0	16.5
04/11/2022 11:00:00	184	3	49	936.7	0	17.4
04/11/2022 12:00:00	193	2.7	49	935.7	0	17.6
04/11/2022 13:00:00	190	2.2	48	935.2	0	17.5
04/11/2022 14:00:00	195	3.2	48	934.2	0	17.5
04/11/2022 15:00:00	221	4	47	933.8	0	17.6
04/11/2022 16:00:00	227	3.1	53	933.6	0	16.4
04/11/2022 17:00:00	206	3	56	934	0	15.9
04/11/2022 18:00:00	223	1.6	60	933.8	0	15.6
04/11/2022 19:00:00	306	1.8	65	933.5	0	15.4
04/11/2022 20:00:00	124	2	60	933	0	15.5
04/11/2022 21:00:00	155	2.2	66	933	0.8	15.7
04/11/2022 22:00:00	166	1.1	82	933.3	5.1	13.9
04/11/2022 23:00:00	94	1.7	84	933.1	0.1	13
